,,,,,,,,,,,,,,,,,,,,,,,,Yoon_Eng_Name,Yoon_Eng_Name,Yoon_Eng_Name,Yoon_Eng_Name,Yoon_Eng_Name,Yoon_Eng_Name,Yoon_Eng_Name,Yoon_Eng_Name,Yoon_Eng_Name,Yoon_Eng_Name,,Yoon_Eng_Conc,Yoon_Eng_Conc,Yoon_Eng_Conc,Yoon_Eng_Conc,Yoon_Eng_Conc,Yoon_Eng_Conc,Yoon_Eng_Conc,Yoon_Eng_Conc,Yoon_Eng_Conc,Yoon_Eng_Conc,,Yoon_Chn_Name,Yoon_Chn_Name,Yoon_Chn_Name,Yoon_Chn_Name,Yoon_Chn_Name,Yoon_Chn_Name,Yoon_Chn_Name,Yoon_Chn_Name,Yoon_Chn_Name,Yoon_Chn_Name,,Yoon_Chn_Conc,Yoon_Chn_Conc,Yoon_Chn_Conc,Yoon_Chn_Conc,Yoon_Chn_Conc,Yoon_Chn_Conc,Yoon_Chn_Conc,Yoon_Chn_Conc,Yoon_Chn_Conc,Yoon_Chn_Conc,,SV_Eng_Name,SV_Eng_Name,SV_Eng_Name,SV_Eng_Name,SV_Eng_Name,SV_Eng_Name,SV_Eng_Name,SV_Eng_Name,SV_Eng_Name,SV_Eng_Name,,SV_Eng_Conc,SV_Eng_Conc,SV_Eng_Conc,SV_Eng_Conc,SV_Eng_Conc,SV_Eng_Conc,SV_Eng_Conc,SV_Eng_Conc,SV_Eng_Conc,SV_Eng_Conc,,SY_Eng_Exp_1,SY_Eng_Exp_1,SY_Eng_Exp_1,SY_Eng_Exp_1,SY_Eng_Exp_1,SY_Eng_Exp_1,SY_Eng_Exp_1,SY_Eng_Exp_1,SY_Eng_Exp_1,SY_Eng_Exp_1,,SY_Eng_Exp_2,SY_Eng_Exp_2,SY_Eng_Exp_2,SY_Eng_Exp_2,SY_Eng_Exp_2,SY_Eng_Exp_2,SY_Eng_Exp_2,SY_Eng_Exp_2,SY_Eng_Exp_2,SY_Eng_Exp_2,,Bates_Eng,Bates_Eng,Bates_Eng,Bates_Eng,Bates_Eng,Bates_Eng,Bates_Eng,Bates_Eng,Bates_Eng,Bates_Eng,,Bates_Chin,Bates_Chin,Bates_Chin,Bates_Chin,Bates_Chin,Bates_Chin,Bates_Chin,Bates_Chin,Bates_Chin,Bates_Chin,,OrigRow
132,xxx,lamp,0.982,0.982,132.000,0.990,0.990,0.000,0.880,0.880,0.880,0.920,0.930,0.000,0.930,xxx,0.000,1.000,1.000,0.000,xxx,xxx,,---,---,0.0026,0.0026,0.0994,xxx,---,---,xxx,xxx,,---,---,0.0026,0.0026,0.0994,xxx,---,---,xxx,xxx,,0.0026,0.0026,---,---,---,xxx,0.0274,0.0153,xxx,xxx,,0.0026,0.0026,---,---,---,xxx,0.0274,0.0153,xxx,xxx,,0.0994,0.0994,---,---,---,---,---,0.0710,xxx,xxx,,xxx,xxx,xxx,xxx,xxx,---,xxx,xxx,xxx,xxx,,---,---,0.0274,0.0274,---,xxx,---,---,xxx,xxx,,---,---,0.0153,0.0153,0.0710,xxx,---,---,xxx,xxx,,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,,137
133,xxx,leaf,0.912,0.912,133.000,0.796,0.796,0.000,0.350,0.650,0.350,0.479,0.594,0.000,0.900,xxx,0.000,1.000,1.000,0.000,xxx,xxx,,---,---,0.0000,0.0000,---,xxx,0.0611,0.0392,xxx,xxx,,---,---,0.0000,0.0000,---,xxx,0.0611,0.0392,xxx,xxx,,0.0000,0.0000,---,0.0000,0.0000,xxx,0.0000,0.0000,xxx,xxx,,0.0000,0.0000,0.0000,---,0.0024,xxx,0.0000,0.0000,xxx,xxx,,---,---,0.0000,0.0024,---,---,0.0481,0.0297,xxx,xxx,,xxx,xxx,xxx,xxx,xxx,---,xxx,xxx,xxx,xxx,,0.0611,0.0611,0.0000,0.0000,0.0481,xxx,---,---,xxx,xxx,,0.0392,0.0392,0.0000,0.0000,0.0297,xxx,---,---,xxx,xxx,,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,,138
134,237,leg,0.955,0.955,134.000,0.854,0.854,0.000,0.660,0.790,0.660,0.384,0.636,0.000,0.810,0.880,0.000,0.946,0.952,0.000,0.790,0.840,,---,---,0.0000,0.0002,0.0037,0.0909,---,---,0.0009,0.0123,,---,---,0.0000,0.0002,0.0037,0.0909,---,---,0.0009,0.0123,,0.0000,0.0000,---,0.0395,0.0738,0.0074,0.0007,0.0002,---,0.0206,,0.0002,0.0002,0.0395,---,---,---,0.0301,0.0138,---,---,,0.0037,0.0037,0.0738,---,---,---,0.0694,0.0392,---,---,,0.0909,0.0909,0.0074,---,---,---,---,---,---,---,,---,---,0.0007,0.0301,0.0694,---,---,---,0.0403,---,,---,---,0.0002,0.0138,0.0392,---,---,---,0.0204,0.0778,,0.0009,0.0009,---,---,---,---,0.0403,0.0204,---,---,,0.0123,0.0123,0.0206,---,---,---,---,0.0778,---,---,,139
135,238,lemon,0.920,0.920,135.000,1.000,1.000,0.000,0.290,0.290,0.290,0.253,0.253,0.000,1.000,xxx,0.000,0.974,0.976,0.000,0.960,0.980,,---,---,0.0000,0.0000,0.0595,xxx,---,---,---,---,,---,---,0.0000,0.0000,0.0595,xxx,---,---,---,---,,0.0000,0.0000,---,---,0.0000,xxx,0.0000,0.0000,0.0000,0.0000,,0.0000,0.0000,---,---,0.0000,xxx,0.0000,0.0000,0.0000,0.0000,,0.0595,0.0595,0.0000,0.0000,---,---,---,---,---,---,,xxx,xxx,xxx,xxx,xxx,---,xxx,xxx,xxx,xxx,,---,---,0.0000,0.0000,---,xxx,---,---,---,---,,---,---,0.0000,0.0000,---,xxx,---,---,---,---,,---,---,0.0000,0.0000,---,xxx,---,---,---,---,,---,---,0.0000,0.0000,---,xxx,---,---,---,---,,140
136,239,leopard,0.496,0.496,136.000,0.835,0.835,0.000,0.850,0.860,0.850,0.800,0.821,0.000,0.760,0.860,0.000,0.919,0.884,0.000,0.540,0.830,,---,---,0.0000,0.0000,0.0031,0.0000,0.0000,0.0000,---,0.0001,,---,---,0.0000,0.0000,0.0031,0.0000,0.0000,0.0000,---,0.0001,,0.0000,0.0000,---,---,---,---,---,---,0.0000,---,,0.0000,0.0000,---,---,---,---,---,---,0.0000,---,,0.0031,0.0031,---,---,---,---,0.0578,---,0.0285,---,,0.0000,0.0000,---,---,---,---,---,---,0.0010,---,,0.0000,0.0000,---,---,0.0578,---,---,---,0.0001,---,,0.0000,0.0000,---,---,---,---,---,---,0.0002,---,,---,---,0.0000,0.0000,0.0285,0.0010,0.0001,0.0002,---,0.0018,,0.0001,0.0001,---,---,---,---,---,---,0.0018,---,,141
137,241,lettuce,0.766,0.766,137.000,0.792,0.792,0.000,0.080,0.080,0.080,0.069,0.069,0.000,0.740,xxx,0.000,0.974,1.000,0.000,0.570,0.300,,---,---,0.0000,0.0000,---,xxx,0.0045,0.0004,0.0114,0.0000,,---,---,0.0000,0.0000,---,xxx,0.0045,0.0004,0.0114,0.0000,,0.0000,0.0000,---,---,0.0000,xxx,0.0000,0.0000,0.0000,0.0004,,0.0000,0.0000,---,---,0.0000,xxx,0.0000,0.0000,0.0000,0.0004,,---,---,0.0000,0.0000,---,---,0.0037,0.0003,0.0891,0.0000,,xxx,xxx,xxx,xxx,xxx,---,xxx,xxx,xxx,xxx,,0.0045,0.0045,0.0000,0.0000,0.0037,xxx,---,---,0.0000,0.0000,,0.0004,0.0004,0.0000,0.0000,0.0003,xxx,---,---,0.0000,0.0000,,0.0114,0.0114,0.0000,0.0000,0.0891,xxx,0.0000,0.0000,---,0.0065,,0.0000,0.0000,0.0004,0.0004,0.0000,xxx,0.0000,0.0000,0.0065,---,,142
138,242,light bulb,0.929,0.929,138.000,0.951,0.951,0.000,0.910,0.970,0.910,0.720,0.970,0.000,0.860,xxx,0.000,0.973,1.000,0.000,0.920,0.700,,---,---,---,---,---,xxx,---,0.0670,---,0.0001,,---,---,---,---,---,xxx,---,0.0670,---,0.0001,,---,---,---,0.0740,---,xxx,---,0.0377,---,0.0009,,---,---,0.0740,---,0.0135,xxx,---,---,---,0.0000,,---,---,---,0.0135,---,---,0.0755,0.0093,---,0.0680,,xxx,xxx,xxx,xxx,xxx,---,xxx,xxx,xxx,xxx,,---,---,---,---,0.0755,xxx,---,---,---,0.0012,,0.0670,0.0670,0.0377,---,0.0093,xxx,---,---,0.0525,0.0001,,---,---,---,---,---,xxx,---,0.0525,---,0.0050,,0.0001,0.0001,0.0009,0.0000,0.0680,xxx,0.0012,0.0001,0.0050,---,,143
139,245,light switch,0.885,0.885,139.000,0.777,0.777,0.000,0.610,0.610,0.610,0.363,0.374,0.000,0.670,xxx,0.000,0.895,1.000,0.000,0.640,0.770,,---,---,0.0000,0.0000,0.0017,xxx,---,0.0175,0.0002,0.0582,,---,---,0.0000,0.0000,0.0017,xxx,---,0.0175,0.0002,0.0582,,0.0000,0.0000,---,---,---,xxx,0.0014,0.0000,---,0.0506,,0.0000,0.0000,---,---,---,xxx,0.0014,0.0000,---,0.0506,,0.0017,0.0017,---,---,---,---,0.0168,0.0000,---,---,,xxx,xxx,xxx,xxx,xxx,---,xxx,xxx,xxx,xxx,,---,---,0.0014,0.0014,0.0168,xxx,---,0.0259,0.0067,---,,0.0175,0.0175,0.0000,0.0000,0.0000,xxx,0.0259,---,0.0000,0.0006,,0.0002,0.0002,---,---,---,xxx,0.0067,0.0000,---,---,,0.0582,0.0582,0.0506,0.0506,---,xxx,---,0.0006,---,---,,144
140,xxx,lion,0.973,0.973,140.000,0.971,0.971,0.000,0.890,0.890,0.890,0.827,0.827,0.000,0.930,xxx,0.000,0.973,1.000,0.000,xxx,xxx,,---,---,0.0142,0.0142,---,xxx,---,---,xxx,xxx,,---,---,0.0142,0.0142,---,xxx,---,---,xxx,xxx,,0.0142,0.0142,---,---,---,xxx,---,0.0206,xxx,xxx,,0.0142,0.0142,---,---,---,xxx,---,0.0206,xxx,xxx,,---,---,---,---,---,---,---,0.0710,xxx,xxx,,xxx,xxx,xxx,xxx,xxx,---,xxx,xxx,xxx,xxx,,---,---,---,---,---,xxx,---,---,xxx,xxx,,---,---,0.0206,0.0206,0.0710,xxx,---,---,xxx,xxx,,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,,145
141,247,lips,0.929,0.929,141.000,0.990,0.990,0.000,0.440,0.440,0.440,0.265,0.265,0.000,0.930,xxx,0.000,1.000,1.000,0.000,0.940,0.720,,---,---,0.0000,0.0000,---,xxx,0.0962,0.0670,---,0.0003,,---,---,0.0000,0.0000,---,xxx,0.0962,0.0670,---,0.0003,,0.0000,0.0000,---,---,0.0000,xxx,0.0000,0.0000,0.0000,0.0012,,0.0000,0.0000,---,---,0.0000,xxx,0.0000,0.0000,0.0000,0.0012,,---,---,0.0000,0.0000,---,---,---,0.0710,---,0.0096,,xxx,xxx,xxx,xxx,xxx,---,xxx,xxx,xxx,xxx,,0.0962,0.0962,0.0000,0.0000,---,xxx,---,---,---,0.0004,,0.0670,0.0670,0.0000,0.0000,0.0710,xxx,---,---,0.0950,0.0001,,---,---,0.0000,0.0000,---,xxx,---,0.0950,---,0.0034,,0.0003,0.0003,0.0012,0.0012,0.0096,xxx,0.0004,0.0001,0.0034,---,,146
142,251,lobster,0.938,0.938,142.000,0.873,0.873,0.000,0.350,0.350,0.350,0.250,0.274,0.000,0.900,xxx,0.000,0.919,0.976,0.000,0.840,0.610,,---,---,0.0000,0.0000,---,xxx,---,---,0.0458,0.0000,,---,---,0.0000,0.0000,---,xxx,---,---,0.0458,0.0000,,0.0000,0.0000,---,---,0.0000,xxx,0.0000,0.0000,0.0000,0.0025,,0.0000,0.0000,---,---,0.0000,xxx,0.0000,0.0000,0.0000,0.0025,,---,---,0.0000,0.0000,---,---,---,---,---,0.0015,,xxx,xxx,xxx,xxx,xxx,---,xxx,xxx,xxx,xxx,,---,---,0.0000,0.0000,---,xxx,---,---,---,0.0011,,---,---,0.0000,0.0000,---,xxx,---,---,0.0244,0.0000,,0.0458,0.0458,0.0000,0.0000,---,xxx,---,0.0244,---,0.0100,,0.0000,0.0000,0.0025,0.0025,0.0015,xxx,0.0011,0.0000,0.0100,---,,147
143,252,lock,0.858,0.991,143.000,0.718,0.990,0.000,0.990,0.990,0.990,0.979,0.979,0.000,0.880,xxx,0.000,0.947,1.000,0.000,1.000,0.800,,---,0.0002,0.0004,0.0004,---,xxx,---,0.0078,0.0051,---,,0.0002,---,---,---,0.0015,xxx,0.0938,---,---,0.0000,,0.0004,---,---,---,0.0030,xxx,---,---,---,0.0000,,0.0004,---,---,---,0.0030,xxx,---,---,---,0.0000,,---,0.0015,0.0030,0.0030,---,---,---,0.0167,0.0118,---,,xxx,xxx,xxx,xxx,xxx,---,xxx,xxx,xxx,xxx,,---,0.0938,---,---,---,xxx,---,---,0.0997,0.0490,,0.0078,---,---,---,0.0167,xxx,---,---,---,0.0015,,0.0051,---,---,---,0.0118,xxx,0.0997,---,---,0.0009,,---,0.0000,0.0000,0.0000,---,xxx,0.0490,0.0015,0.0009,---,,148
144,xxx,mitten,0.991,0.991,144.000,0.990,0.990,0.000,0.010,0.010,0.010,0.000,0.000,0.000,0.760,xxx,0.000,1.000,0.976,0.000,xxx,xxx,,---,---,0.0000,0.0000,0.0000,xxx,---,---,xxx,xxx,,---,---,0.0000,0.0000,0.0000,xxx,---,---,xxx,xxx,,0.0000,0.0000,---,---,0.0000,xxx,0.0000,0.0000,xxx,xxx,,0.0000,0.0000,---,---,0.0000,xxx,0.0000,0.0000,xxx,xxx,,0.0000,0.0000,0.0000,0.0000,---,---,0.0014,0.0026,xxx,xxx,,xxx,xxx,xxx,xxx,xxx,---,xxx,xxx,xxx,xxx,,---,---,0.0000,0.0000,0.0014,xxx,---,---,xxx,xxx,,---,---,0.0000,0.0000,0.0026,xxx,---,---,xxx,xxx,,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,,149
145,xxx,monkey,0.965,0.965,145.000,0.981,0.981,0.000,0.929,0.929,0.929,0.898,0.908,0.000,0.950,xxx,0.000,0.974,0.977,0.000,xxx,xxx,,---,---,---,---,---,xxx,---,---,xxx,xxx,,---,---,---,---,---,xxx,---,---,xxx,xxx,,---,---,---,---,---,xxx,---,---,xxx,xxx,,---,---,---,---,---,xxx,---,---,xxx,xxx,,---,---,---,---,---,---,---,---,xxx,xxx,,xxx,xxx,xxx,xxx,xxx,---,xxx,xxx,xxx,xxx,,---,---,---,---,---,xxx,---,---,xxx,xxx,,---,---,---,---,---,xxx,---,---,xxx,xxx,,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,,150
146,267,moon,0.848,0.848,146.000,0.667,0.667,0.000,0.610,0.610,0.610,0.730,0.740,0.000,0.620,0.950,0.000,0.946,1.000,0.000,1.000,0.960,,---,---,0.0001,0.0001,0.0021,0.0877,---,0.0056,0.0036,0.0410,,---,---,0.0001,0.0001,0.0021,0.0877,---,0.0056,0.0036,0.0410,,0.0001,0.0001,---,---,---,0.0000,0.0001,0.0000,0.0000,0.0000,,0.0001,0.0001,---,---,---,0.0000,0.0001,0.0000,0.0000,0.0000,,0.0021,0.0021,---,---,---,0.0002,0.0006,0.0000,0.0000,0.0000,,0.0877,0.0877,0.0000,0.0000,0.0002,---,---,---,---,---,,---,---,0.0001,0.0001,0.0006,---,---,---,0.0964,---,,0.0056,0.0056,0.0000,0.0000,0.0000,---,---,---,---,---,,0.0036,0.0036,0.0000,0.0000,0.0000,---,0.0964,---,---,---,,0.0410,0.0410,0.0000,0.0000,0.0000,---,---,---,---,---,,151
147,271,motorcycle,0.965,0.965,147.000,0.951,0.951,0.000,0.960,0.970,0.960,0.938,0.938,0.000,0.950,xxx,0.000,1.000,1.000,0.000,0.960,0.590,,---,---,---,---,---,xxx,---,---,---,0.0000,,---,---,---,---,---,xxx,---,---,---,0.0000,,---,---,---,---,---,xxx,---,---,---,0.0000,,---,---,---,---,---,xxx,---,---,---,0.0000,,---,---,---,---,---,---,---,---,---,0.0001,,xxx,xxx,xxx,xxx,xxx,---,xxx,xxx,xxx,xxx,,---,---,---,---,---,xxx,---,---,---,0.0000,,---,---,---,---,---,xxx,---,---,---,0.0000,,---,---,---,---,---,xxx,---,---,---,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0001,xxx,0.0000,0.0000,0.0000,---,,152
148,272,mountain,0.920,0.920,148.000,0.775,0.775,0.000,0.535,0.535,0.535,0.511,0.511,0.000,0.900,xxx,0.000,0.946,0.976,0.000,0.940,0.660,,---,---,0.0000,0.0000,---,xxx,---,---,---,0.0000,,---,---,0.0000,0.0000,---,xxx,---,---,---,0.0000,,0.0000,0.0000,---,---,0.0000,xxx,0.0000,0.0000,0.0000,---,,0.0000,0.0000,---,---,0.0000,xxx,0.0000,0.0000,0.0000,---,,---,---,0.0000,0.0000,---,---,---,---,---,0.0065,,xxx,xxx,xxx,xxx,xxx,---,xxx,xxx,xxx,xxx,,---,---,0.0000,0.0000,---,xxx,---,---,---,0.0014,,---,---,0.0000,0.0000,---,xxx,---,---,---,0.0001,,---,---,0.0000,0.0000,---,xxx,---,---,---,0.0005,,0.0000,0.0000,---,---,0.0065,xxx,0.0014,0.0001,0.0005,---,,153
149,xxx,mouse,0.903,0.912,149.000,0.854,0.854,0.000,0.870,0.950,0.870,0.938,0.979,0.000,0.790,xxx,0.000,1.000,1.000,0.000,xxx,xxx,,---,---,---,---,0.0619,xxx,0.0487,0.0300,xxx,xxx,,---,---,---,---,0.0395,xxx,0.0611,0.0392,xxx,xxx,,---,---,---,0.0481,---,xxx,0.0212,0.0112,xxx,xxx,,---,---,0.0481,---,0.0033,xxx,---,---,xxx,xxx,,0.0619,0.0395,---,0.0033,---,---,0.0031,0.0012,xxx,xxx,,xxx,xxx,xxx,xxx,xxx,---,xxx,xxx,xxx,xxx,,0.0487,0.0611,0.0212,---,0.0031,xxx,---,---,xxx,xxx,,0.0300,0.0392,0.0112,---,0.0012,xxx,---,---,xxx,xxx,,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,,154
150,275,mushroom,0.991,0.991,150.000,0.922,0.922,0.000,0.980,0.980,0.980,0.928,0.928,0.000,0.980,xxx,0.000,1.000,1.000,0.000,1.000,0.880,,---,---,---,---,---,xxx,---,---,---,0.0012,,---,---,---,---,---,xxx,---,---,---,0.0012,,---,---,---,---,---,xxx,---,---,---,0.0102,,---,---,---,---,---,xxx,---,---,---,0.0102,,---,---,---,---,---,---,---,---,---,0.0686,,xxx,xxx,xxx,xxx,xxx,---,xxx,xxx,xxx,xxx,,---,---,---,---,---,xxx,---,---,---,0.0290,,---,---,---,---,---,xxx,---,---,---,0.0164,,---,---,---,---,---,xxx,---,---,---,0.0115,,0.0012,0.0012,0.0102,0.0102,0.0686,xxx,0.0290,0.0164,0.0115,---,,155
151,xxx,nail,0.973,0.973,151.000,0.971,0.971,0.000,0.850,0.950,0.850,0.717,0.889,0.000,0.980,xxx,0.000,0.895,0.976,0.000,xxx,xxx,,---,---,0.0012,---,---,xxx,0.0478,---,xxx,xxx,,---,---,0.0012,---,---,xxx,0.0478,---,xxx,xxx,,0.0012,0.0012,---,0.0184,0.0247,xxx,---,0.0254,xxx,xxx,,---,---,0.0184,---,---,xxx,---,---,xxx,xxx,,---,---,0.0247,---,---,---,---,---,xxx,xxx,,xxx,xxx,xxx,xxx,xxx,---,xxx,xxx,xxx,xxx,,0.0478,0.0478,---,---,---,xxx,---,---,xxx,xxx,,---,---,0.0254,---,---,xxx,---,---,xxx,xxx,,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,,156
152,xxx,nail file,0.420,0.420,152.000,0.757,0.854,0.000,0.020,0.030,0.020,0.053,0.053,0.000,0.670,0.980,0.000,0.946,0.900,0.000,xxx,xxx,,---,---,0.0000,0.0000,0.0056,0.0000,0.0000,0.0000,xxx,xxx,,---,---,0.0000,0.0000,0.0056,0.0000,0.0000,0.0000,xxx,xxx,,0.0000,0.0000,---,---,0.0000,0.0000,0.0000,0.0000,xxx,xxx,,0.0000,0.0000,---,---,0.0000,0.0000,0.0000,0.0000,xxx,xxx,,0.0056,0.0056,0.0000,0.0000,---,0.0002,0.0022,0.0086,xxx,xxx,,0.0000,0.0000,0.0000,0.0000,0.0002,---,---,---,xxx,xxx,,0.0000,0.0000,0.0000,0.0000,0.0022,---,---,---,xxx,xxx,,0.0000,0.0000,0.0000,0.0000,0.0086,---,---,---,xxx,xxx,,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,,157
153,279,necklace,0.832,0.832,153.000,0.757,0.757,0.000,0.850,0.850,0.850,0.895,0.895,0.000,0.600,0.930,0.000,0.921,0.977,0.000,0.820,0.920,,---,---,---,---,0.0023,---,---,0.0133,---,---,,---,---,---,---,0.0023,---,---,0.0133,---,---,,---,---,---,---,0.0011,---,---,0.0241,---,---,,---,---,---,---,0.0011,---,---,0.0241,---,---,,0.0023,0.0023,0.0011,0.0011,---,0.0004,0.0010,0.0000,0.0193,0.0003,,---,---,---,---,0.0004,---,---,---,---,---,,---,---,---,---,0.0010,---,---,---,---,---,,0.0133,0.0133,0.0241,0.0241,0.0000,---,---,---,0.0129,---,,---,---,---,---,0.0193,---,---,0.0129,---,---,,---,---,---,---,0.0003,---,---,---,---,---,,158
154,436,needle,0.835,0.835,154.000,0.792,0.792,0.000,0.880,0.900,0.880,0.839,0.946,0.000,0.810,xxx,0.000,0.973,1.000,0.000,0.630,0.870,,---,---,---,---,---,xxx,0.0307,0.0037,0.0040,---,,---,---,---,---,---,xxx,0.0307,0.0037,0.0040,---,,---,---,---,---,---,xxx,0.0991,0.0153,0.0003,---,,---,---,---,---,---,xxx,---,0.0279,0.0001,---,,---,---,---,---,---,---,0.0227,0.0022,0.0575,---,,xxx,xxx,xxx,xxx,xxx,---,xxx,xxx,xxx,xxx,,0.0307,0.0307,0.0991,---,0.0227,xxx,---,---,0.0001,0.0906,,0.0037,0.0037,0.0153,0.0279,0.0022,xxx,---,---,0.0000,0.0122,,0.0040,0.0040,0.0003,0.0001,0.0575,xxx,0.0001,0.0000,---,0.0056,,---,---,---,---,---,xxx,0.0906,0.0122,0.0056,---,,159
155,283,nose,0.973,0.973,155.000,0.961,0.961,0.000,0.800,0.830,0.800,0.758,0.769,0.000,0.980,xxx,0.000,1.000,1.000,0.000,1.000,1.000,,---,---,0.0000,0.0004,---,xxx,---,---,---,---,,---,---,0.0000,0.0004,---,xxx,---,---,---,---,,0.0000,0.0000,---,---,0.0057,xxx,0.0032,0.0012,0.0007,0.0007,,0.0004,0.0004,---,---,0.0138,xxx,0.0074,0.0032,0.0020,0.0020,,---,---,0.0057,0.0138,---,---,---,---,---,---,,xxx,xxx,xxx,xxx,xxx,---,xxx,xxx,xxx,xxx,,---,---,0.0032,0.0074,---,xxx,---,---,---,---,,---,---,0.0012,0.0032,---,xxx,---,---,---,---,,---,---,0.0007,0.0020,---,xxx,---,---,---,---,,---,---,0.0007,0.0020,---,xxx,---,---,---,---,,160
156,285,nut,0.584,0.584,156.000,0.750,0.750,0.000,0.520,0.780,0.520,0.515,0.763,0.000,0.640,xxx,0.000,0.757,0.789,0.000,0.490,0.390,,---,---,---,0.0023,---,xxx,0.0591,0.0153,---,0.0221,,---,---,---,0.0023,---,xxx,0.0591,0.0153,---,0.0221,,---,---,---,0.0001,---,xxx,0.0125,0.0022,---,---,,0.0023,0.0023,0.0001,---,0.0831,xxx,---,---,0.0003,0.0000,,---,---,---,0.0831,---,---,---,---,---,0.0169,,xxx,xxx,xxx,xxx,xxx,---,xxx,xxx,xxx,xxx,,0.0591,0.0591,0.0125,---,---,xxx,---,---,0.0118,0.0007,,0.0153,0.0153,0.0022,---,---,xxx,---,---,0.0026,0.0001,,---,---,---,0.0003,---,xxx,0.0118,0.0026,---,---,,0.0221,0.0221,---,0.0000,0.0169,xxx,0.0007,0.0001,---,---,,161
157,287,onion,0.965,0.965,157.000,0.971,0.971,0.000,0.370,0.380,0.370,0.729,0.740,0.000,0.950,xxx,0.000,0.921,0.951,0.000,0.940,0.780,,---,---,0.0000,0.0000,---,xxx,---,---,---,0.0002,,---,---,0.0000,0.0000,---,xxx,---,---,---,0.0002,,0.0000,0.0000,---,---,0.0000,xxx,0.0000,0.0000,0.0000,0.0000,,0.0000,0.0000,---,---,0.0000,xxx,0.0000,0.0000,0.0000,0.0000,,---,---,0.0000,0.0000,---,---,---,---,---,0.0201,,xxx,xxx,xxx,xxx,xxx,---,xxx,xxx,xxx,xxx,,---,---,0.0000,0.0000,---,xxx,---,---,---,0.0762,,---,---,0.0000,0.0000,---,xxx,---,---,---,0.0161,,---,---,0.0000,0.0000,---,xxx,---,---,---,0.0211,,0.0002,0.0002,0.0000,0.0000,0.0201,xxx,0.0762,0.0161,0.0211,---,,162
158,288,orange,0.910,0.910,158.000,0.833,0.833,0.000,0.170,0.170,0.170,0.060,0.060,0.000,0.810,xxx,0.000,0.865,0.950,0.000,0.960,0.600,,---,---,0.0000,0.0000,0.0856,xxx,---,---,---,0.0000,,---,---,0.0000,0.0000,0.0856,xxx,---,---,---,0.0000,,0.0000,0.0000,---,---,0.0000,xxx,0.0000,0.0000,0.0000,0.0000,,0.0000,0.0000,---,---,0.0000,xxx,0.0000,0.0000,0.0000,0.0000,,0.0856,0.0856,0.0000,0.0000,---,---,---,0.0428,0.0212,0.0292,,xxx,xxx,xxx,xxx,xxx,---,xxx,xxx,xxx,xxx,,---,---,0.0000,0.0000,---,xxx,---,---,---,0.0069,,---,---,0.0000,0.0000,0.0428,xxx,---,---,---,0.0001,,---,---,0.0000,0.0000,0.0212,xxx,---,---,---,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0292,xxx,0.0069,0.0001,0.0000,---,,163
159,289,ostrich,0.841,0.841,159.000,0.874,0.874,0.000,0.838,0.838,0.838,0.758,0.758,0.000,0.860,xxx,0.000,0.947,0.795,0.000,0.800,0.840,,---,---,---,---,---,xxx,0.0985,---,---,---,,---,---,---,---,---,xxx,0.0985,---,---,---,,---,---,---,---,---,xxx,0.0957,---,---,---,,---,---,---,---,---,xxx,0.0957,---,---,---,,---,---,---,---,---,---,---,---,---,---,,xxx,xxx,xxx,xxx,xxx,---,xxx,xxx,xxx,xxx,,0.0985,0.0985,0.0957,0.0957,---,xxx,---,0.0460,0.0490,---,,---,---,---,---,---,xxx,0.0460,---,---,---,,---,---,---,---,---,xxx,0.0490,---,---,---,,---,---,---,---,---,xxx,---,---,---,---,,164
