IAPS	set	valcat	content	val_yf	val_ym	val_of	val_om	val_f	val_m	val_y	val_o	val_t	aro_yf	aro_ym	aro_of	aro_om	aro_f	aro_m	aro_y	aro_o	aro_t	vage_p	vage_e	vage_s	vaxs_p	vaxs_e	vaxs_s	vsex_p	vsex_e	vsex_s	aage_p	aage_e	aage_s	aaxs_p	aaxs_e	aaxs_s	asex_p	asex_e	asex_s	phit_y	phit_o	phit_t	pfa_y	pfa_o	pfa_t	dp_y	dp_o	dp_t	bc_y	by_o	by_t
2230.0	1	3	2	4.000	4.200	4.714	5.000	4.385	4.571	4.111	4.852	4.481	3.917	3.467	3.714	3.615	3.808	3.536	3.667	3.667	3.667	0.310	0.010	0	0.863	0.000	0	0.503	0.004	0	0.959	0.000	0	0.737	0.002	0	0.599	0.006	0	0.780	0.780	0.786	0.020	0.100	0.051	2.826	2.054	2.427	0.641	0.255	0.422
2235.0	1	1	2	6.000	6.600	6.500	6.462	6.269	6.536	6.333	6.481	6.407	2.750	2.400	3.000	3.308	2.885	2.821	2.556	3.148	2.852	0.573	0.003	0	0.360	0.008	0	0.669	0.002	0	0.270	0.024	0	0.529	0.008	0	0.968	0.000	0	0.780	0.860	0.827	0.020	0.020	0.010	2.826	3.134	3.259	0.641	0.487	0.689
2260.0	1	2	3	7.385	7.000	8.071	7.083	7.741	7.040	7.192	7.615	7.404	1.923	2.769	2.143	2.167	2.037	2.480	2.346	2.154	2.250	0.322	0.010	0	0.965	0.000	0	0.135	0.022	0	0.627	0.005	0	0.432	0.013	0	0.403	0.015	0	0.780	0.860	0.827	0.100	0.100	0.092	2.054	2.362	2.270	0.255	0.101	0.194
2272.0	1	4	2	5.846	5.538	5.643	5.083	5.741	5.320	5.692	5.385	5.538	3.077	3.923	3.786	3.167	3.444	3.560	3.500	3.500	3.500	0.634	0.002	0	0.576	0.003	0	0.629	0.002	0	0.853	0.001	0	0.281	0.025	0	0.964	0.000	0	0.820	0.860	0.847	0.060	0.140	0.092	2.470	2.161	2.353	0.320	0.000	0.153
2276.0	1	4	1	2.923	3.692	3.571	3.833	3.259	3.760	3.308	3.692	3.500	5.615	4.923	5.786	5.667	5.704	5.280	5.269	5.731	5.500	0.943	0.000	0	0.529	0.004	0	0.260	0.013	0	0.489	0.010	0	0.529	0.008	0	0.401	0.015	0	0.500	0.700	0.602	0.140	0.260	0.194	1.080	1.168	1.122	0.540	0.059	0.303
2278.0	1	1	1	3.833	3.667	4.000	3.692	3.923	3.679	3.741	3.852	3.796	5.667	5.667	5.000	5.538	5.308	5.607	5.667	5.259	5.463	0.525	0.004	0	0.661	0.002	0	0.514	0.004	0	0.509	0.009	0	0.654	0.004	0	0.654	0.004	0	0.780	0.740	0.765	0.060	0.180	0.112	2.327	1.559	1.938	0.391	0.136	0.246
2303.0	1	4	3	7.154	6.846	6.929	7.000	7.037	6.920	7.000	6.962	6.981	3.231	4.077	3.071	2.500	3.148	3.320	3.654	2.808	3.231	0.196	0.017	0	0.358	0.009	0	0.972	0.000	0	0.098	0.057	0	0.285	0.024	0	0.938	0.000	0	0.620	0.740	0.684	0.220	0.460	0.337	1.078	0.744	0.899	0.233	-0.271	-0.028
2310.0	1	1	3	7.167	6.667	8.214	7.769	7.731	7.179	6.889	8.000	7.444	1.917	3.133	1.929	2.385	1.923	2.786	2.593	2.148	2.370	0.013	0.057	1	0.479	0.005	0	0.025	0.048	1	0.452	0.011	0	0.438	0.012	0	0.092	0.056	0	0.860	0.740	0.806	0.100	0.220	0.153	2.362	1.416	1.887	0.101	0.064	0.080
2311.0	1	2	3	7.615	6.308	7.643	7.833	7.630	7.040	6.962	7.731	7.346	2.231	3.692	2.286	1.750	2.259	2.760	2.962	2.038	2.500	0.012	0.062	1	0.025	0.050	1	0.222	0.015	0	0.090	0.060	0	0.105	0.055	0	0.477	0.011	0	0.740	0.780	0.765	0.180	0.300	0.235	1.559	1.297	1.447	0.136	-0.124	0.000
2312.0	1	1	1	4.250	4.733	6.000	6.462	5.192	5.536	4.519	6.222	5.370	5.000	4.267	3.571	3.538	4.231	3.929	4.593	3.556	4.074	0.000	0.126	1	0.621	0.002	0	0.243	0.013	0	0.042	0.080	1	0.502	0.009	0	0.463	0.011	0	0.700	0.700	0.704	0.020	0.100	0.051	2.578	1.806	2.171	0.765	0.379	0.549
2331.0	1	3	3	6.917	6.600	8.286	7.462	7.654	7.000	6.741	7.889	7.315	2.250	2.467	1.643	2.462	1.923	2.464	2.370	2.037	2.204	0.006	0.071	1	0.275	0.011	0	0.034	0.043	1	0.392	0.015	0	0.400	0.014	0	0.151	0.041	0	0.740	0.700	0.724	0.060	0.020	0.031	2.198	2.578	2.468	0.456	0.765	0.638
2340.0	1	4	3	6.692	6.692	7.286	7.083	7.000	6.880	6.692	7.192	6.942	2.692	4.077	2.571	2.500	2.630	3.320	3.385	2.538	2.962	0.032	0.045	1	0.552	0.004	0	0.429	0.006	0	0.070	0.068	0	0.192	0.036	0	0.244	0.029	0	0.700	0.620	0.663	0.180	0.180	0.173	1.440	1.221	1.362	0.195	0.305	0.260
2345.0	1	4	3	7.154	7.231	7.857	7.583	7.519	7.400	7.192	7.731	7.462	2.538	4.000	2.643	2.167	2.593	3.120	3.269	2.423	2.846	0.032	0.046	1	0.379	0.008	0	0.559	0.003	0	0.093	0.059	0	0.102	0.056	0	0.433	0.013	0	0.700	0.740	0.724	0.180	0.220	0.194	1.440	1.416	1.460	0.195	0.064	0.134
2346.0	1	1	3	6.833	6.800	7.286	7.077	7.077	6.929	6.815	7.185	7.000	2.250	2.267	2.857	3.385	2.577	2.786	2.259	3.111	2.685	0.397	0.007	0	0.559	0.003	0	0.503	0.004	0	0.030	0.091	1	0.511	0.009	0	0.484	0.010	0	0.900	0.780	0.847	0.060	0.140	0.092	2.836	1.853	2.353	0.137	0.154	0.153
2351.0	1	4	2	7.538	6.846	7.571	7.417	7.556	7.120	7.192	7.500	7.346	3.462	3.538	2.500	2.500	2.963	3.040	3.500	2.500	3.000	0.051	0.038	0	0.896	0.000	0	0.729	0.001	0	0.058	0.074	0	0.911	0.000	0	0.911	0.000	0	0.820	0.780	0.806	0.180	0.180	0.173	1.831	1.688	1.804	0.000	0.072	0.038
2352.1	1	1	3	7.167	6.400	7.643	7.231	7.423	6.786	6.741	7.444	7.093	2.167	3.067	2.000	3.154	2.077	3.107	2.667	2.556	2.611	0.347	0.009	0	0.945	0.000	0	0.030	0.045	1	0.943	0.000	0	0.820	0.001	0	0.070	0.064	0	0.660	0.740	0.704	0.140	0.260	0.194	1.493	1.287	1.400	0.334	0.000	0.164
2352.2	1	3	1	1.833	2.467	2.000	1.923	1.923	2.214	2.185	1.963	2.074	7.667	6.800	7.643	8.000	7.654	7.357	7.185	7.815	7.500	0.217	0.015	0	0.125	0.022	0	0.396	0.007	0	0.246	0.027	0	0.228	0.029	0	0.613	0.005	0	0.980	0.940	0.969	0.140	0.220	0.173	3.134	2.327	2.812	-0.487	-0.391	-0.466
2357.0	1	3	2	4.333	5.667	5.714	5.154	5.077	5.429	5.074	5.444	5.259	4.083	2.267	3.500	2.769	3.769	2.500	3.074	3.148	3.111	0.499	0.004	0	0.036	0.042	1	0.020	0.051	1	0.929	0.000	0	0.233	0.028	0	0.007	0.138	1	0.580	0.740	0.663	0.180	0.140	0.153	1.117	1.724	1.445	0.357	0.218	0.301
2372.0	1	1	2	4.167	4.867	5.929	6.231	5.115	5.500	4.556	6.074	5.315	2.750	2.600	2.714	3.077	2.731	2.821	2.667	2.889	2.778	0.062	0.033	0	0.524	0.004	0	0.580	0.003	0	0.613	0.005	0	0.556	0.007	0	0.807	0.001	0	0.660	0.940	0.806	0.020	0.060	0.031	2.466	3.110	2.736	0.821	0.000	0.504
2375.1	1	3	1	2.583	3.133	2.357	2.154	2.462	2.679	2.889	2.259	2.574	6.667	6.000	6.500	6.692	6.577	6.321	6.296	6.593	6.444	0.228	0.014	0	0.261	0.012	0	0.566	0.003	0	0.643	0.004	0	0.450	0.011	0	0.676	0.004	0	0.980	0.980	0.990	0.100	0.300	0.194	3.335	2.578	3.182	-0.386	-0.765	-0.728
2375.2	1	4	3	7.077	7.000	6.929	7.583	7.000	7.280	7.038	7.231	7.135	2.923	3.385	2.286	1.667	2.593	2.560	3.154	2.000	2.577	0.019	0.054	1	0.286	0.011	0	0.328	0.010	0	0.015	0.120	1	0.359	0.018	0	0.751	0.002	0	0.780	0.740	0.765	0.140	0.300	0.214	1.853	1.168	1.515	0.154	-0.059	0.034
2381.0	1	4	2	6.615	5.692	5.643	5.917	6.111	5.800	6.154	5.769	5.962	2.385	3.615	2.714	3.000	2.556	3.320	3.000	2.846	2.923	0.817	0.001	0	0.162	0.020	0	0.157	0.020	0	0.666	0.004	0	0.373	0.017	0	0.135	0.047	0	0.900	0.820	0.867	0.020	0.100	0.051	3.335	2.197	2.749	0.386	0.183	0.261
2383.0	1	1	2	4.500	5.133	6.071	5.923	5.346	5.500	4.852	6.000	5.426	3.333	2.800	2.500	3.538	2.885	3.143	3.037	3.000	3.019	0.076	0.030	0	0.089	0.028	0	0.988	0.000	0	0.923	0.000	0	0.116	0.049	0	0.609	0.005	0	0.620	0.900	0.765	0.060	0.060	0.051	1.860	2.836	2.359	0.625	0.137	0.456
2385.0	1	3	2	5.500	6.267	4.643	5.462	5.038	5.893	5.926	5.037	5.481	3.833	3.067	4.357	3.538	4.115	3.286	3.407	3.963	3.685	0.074	0.030	0	0.944	0.000	0	0.033	0.043	1	0.381	0.015	0	0.963	0.000	0	0.166	0.038	0	0.740	0.700	0.724	0.020	0.100	0.051	2.697	1.806	2.231	0.705	0.379	0.519
2391.0	1	4	3	6.692	6.308	6.714	7.167	6.704	6.720	6.500	6.923	6.712	2.769	3.846	2.571	2.500	2.667	3.200	3.308	2.538	2.923	0.061	0.035	0	0.279	0.012	0	0.738	0.001	0	0.129	0.048	0	0.366	0.017	0	0.437	0.013	0	0.820	0.860	0.847	0.020	0.100	0.051	2.969	2.362	2.658	0.569	0.101	0.306
2393.0	1	4	2	5.154	4.308	5.643	5.583	5.407	4.920	4.731	5.615	5.173	3.154	3.077	3.500	3.500	3.333	3.280	3.115	3.500	3.308	0.342	0.009	0	0.709	0.001	0	0.645	0.002	0	0.551	0.008	0	0.795	0.001	0	0.795	0.001	0	0.500	0.540	0.520	0.180	0.220	0.194	0.915	0.873	0.915	0.458	0.336	0.406
2394.0	1	4	2	6.000	5.769	6.214	6.500	6.111	6.120	5.885	6.346	6.115	3.000	4.077	2.714	3.750	2.852	3.920	3.538	3.192	3.365	0.247	0.014	0	0.864	0.000	0	0.201	0.016	0	0.466	0.011	0	0.906	0.000	0	0.073	0.067	0	0.820	0.740	0.786	0.020	0.100	0.051	2.969	1.925	2.427	0.569	0.319	0.422
2410.0	1	3	2	4.167	5.133	5.429	5.154	4.846	5.143	4.704	5.296	5.000	4.750	4.067	4.286	4.769	4.500	4.393	4.370	4.519	4.444	0.524	0.004	0	0.144	0.020	0	0.586	0.003	0	0.847	0.001	0	0.346	0.018	0	0.871	0.001	0	0.940	0.860	0.908	0.020	0.020	0.010	3.609	3.134	3.648	0.249	0.487	0.495
2435.0	1	2	2	5.769	6.077	6.500	6.083	6.148	6.080	5.923	6.308	6.115	3.077	3.154	3.786	3.250	3.444	3.200	3.115	3.538	3.327	0.710	0.001	0	0.731	0.001	0	0.598	0.003	0	0.548	0.008	0	0.676	0.004	0	0.548	0.008	0	0.740	0.620	0.684	0.100	0.180	0.133	1.925	1.221	1.592	0.319	0.305	0.318
2440.0	1	3	2	4.750	5.000	5.000	5.462	4.885	5.214	4.889	5.222	5.056	3.167	3.000	3.857	3.923	3.538	3.429	3.074	3.889	3.481	0.523	0.004	0	0.988	0.000	0	0.565	0.003	0	0.116	0.049	0	0.818	0.001	0	0.921	0.000	0	0.820	0.940	0.888	0.020	0.060	0.031	2.969	3.110	3.087	0.569	0.000	0.329
2441.0	1	4	2	4.538	5.000	5.143	5.500	4.852	5.240	4.769	5.308	5.038	4.769	5.154	4.429	4.000	4.593	4.600	4.962	4.231	4.596	0.221	0.015	0	0.549	0.004	0	0.644	0.002	0	0.282	0.025	0	0.272	0.026	0	0.770	0.002	0	0.860	0.780	0.827	0.180	0.260	0.214	1.996	1.416	1.732	-0.082	-0.064	-0.074
2455.0	1	3	1	3.833	4.267	5.214	4.385	4.577	4.321	4.074	4.815	4.444	4.833	4.000	3.643	4.462	4.192	4.214	4.370	4.037	4.204	0.124	0.023	0	0.045	0.038	1	0.791	0.001	0	0.485	0.010	0	0.117	0.048	0	0.989	0.000	0	0.620	0.780	0.704	0.020	0.060	0.031	2.359	2.327	2.408	0.874	0.391	0.668
2480.0	1	3	2	4.833	5.067	5.857	5.538	5.385	5.286	4.963	5.704	5.333	3.750	2.733	2.786	2.923	3.231	2.821	3.185	2.852	3.019	0.118	0.023	0	0.238	0.013	0	0.582	0.003	0	0.369	0.016	0	0.183	0.035	0	0.309	0.021	0	0.900	0.860	0.888	0.060	0.100	0.071	2.836	2.362	2.680	0.137	0.101	0.125
2485.0	1	1	2	6.250	6.267	6.143	6.385	6.192	6.321	6.259	6.259	6.259	2.583	2.800	3.286	3.462	2.962	3.107	2.704	3.370	3.037	0.310	0.010	0	0.841	0.000	0	0.920	0.000	0	0.189	0.034	0	0.968	0.000	0	0.703	0.003	0	0.660	0.740	0.704	0.060	0.060	0.051	1.967	2.198	2.171	0.571	0.456	0.549
2487.0	1	1	2	5.167	5.733	6.214	6.538	5.731	6.107	5.481	6.370	5.926	3.000	3.133	3.071	3.000	3.038	3.071	3.074	3.037	3.056	0.181	0.017	0	0.979	0.000	0	0.561	0.003	0	0.952	0.000	0	0.842	0.001	0	0.952	0.000	0	0.820	0.900	0.867	0.020	0.140	0.071	2.969	2.362	2.579	0.569	-0.101	0.176
2490.0	1	2	1	4.077	4.231	3.071	3.500	3.556	3.880	4.154	3.269	3.712	4.846	4.154	6.214	4.500	5.556	4.320	4.500	5.423	4.962	0.021	0.052	1	0.416	0.007	0	0.029	0.047	1	0.096	0.058	0	0.315	0.021	0	0.023	0.105	1	0.780	0.860	0.827	0.020	0.060	0.031	2.826	2.635	2.812	0.641	0.237	0.466
2493.0	1	1	2	5.500	4.600	6.286	5.538	5.923	5.036	5.000	5.926	5.463	3.417	3.400	2.429	3.769	2.885	3.571	3.407	3.074	3.241	0.094	0.027	0	0.387	0.007	0	0.034	0.042	1	0.558	0.007	0	0.201	0.032	0	0.213	0.031	0	0.740	0.780	0.765	0.020	0.100	0.051	2.697	2.054	2.359	0.705	0.255	0.456
2495.0	1	2	2	5.462	5.923	6.571	5.833	6.037	5.880	5.692	6.231	5.962	2.769	2.846	2.571	3.333	2.667	3.080	2.808	2.923	2.865	0.331	0.010	0	0.110	0.026	0	0.403	0.007	0	0.873	0.001	0	0.351	0.018	0	0.438	0.013	0	0.740	0.700	0.724	0.260	0.420	0.337	1.287	0.726	1.018	0.000	-0.161	-0.087
2499.0	1	1	2	5.333	6.267	6.786	6.077	6.115	6.179	5.852	6.444	6.148	2.833	3.133	2.857	2.462	2.846	2.821	3.000	2.667	2.833	0.139	0.021	0	0.462	0.005	0	0.803	0.001	0	0.488	0.010	0	0.457	0.011	0	0.918	0.000	0	0.540	0.660	0.602	0.300	0.380	0.337	0.625	0.718	0.680	0.212	-0.053	0.081
2510.0	1	1	3	6.667	6.400	7.500	6.923	7.115	6.643	6.519	7.222	6.870	2.167	2.600	1.643	2.769	1.885	2.679	2.407	2.185	2.296	0.185	0.017	0	0.436	0.006	0	0.064	0.033	0	0.714	0.003	0	0.474	0.010	0	0.111	0.050	0	0.780	0.820	0.806	0.300	0.220	0.255	1.297	1.688	1.522	-0.124	-0.072	-0.103
2514.0	1	2	2	6.000	6.462	6.286	6.500	6.148	6.480	6.231	6.385	6.308	2.692	3.769	2.500	2.500	2.593	3.160	3.231	2.500	2.865	0.128	0.023	0	0.756	0.001	0	0.982	0.000	0	0.122	0.050	0	0.362	0.018	0	0.362	0.018	0	0.700	0.900	0.806	0.020	0.020	0.010	2.578	3.335	3.182	0.765	0.386	0.728
2516.0	1	2	2	6.000	5.154	6.000	6.833	6.000	5.960	5.577	6.385	5.981	2.308	2.462	3.286	2.500	2.815	2.480	2.385	2.923	2.654	0.674	0.002	0	0.049	0.038	1	0.645	0.002	0	0.269	0.026	0	0.311	0.022	0	0.365	0.017	0	0.740	0.740	0.745	0.100	0.140	0.112	1.925	1.724	1.873	0.319	0.218	0.278
2518.0	1	2	2	6.308	5.692	5.286	6.417	5.778	6.040	6.000	5.808	5.904	2.692	3.000	4.143	2.250	3.444	2.640	2.846	3.269	3.058	0.717	0.001	0	0.014	0.060	1	0.109	0.026	0	0.620	0.005	0	0.073	0.067	0	0.130	0.048	0	0.660	0.740	0.704	0.140	0.100	0.112	1.493	1.925	1.751	0.334	0.319	0.339
2550.0	1	3	3	7.333	6.933	8.643	8.385	8.038	7.607	7.111	8.519	7.815	2.417	2.733	1.571	2.385	1.962	2.571	2.593	1.963	2.278	0.001	0.097	1	0.765	0.001	0	0.133	0.022	0	0.228	0.029	0	0.614	0.005	0	0.254	0.026	0	0.860	0.940	0.908	0.060	0.100	0.071	2.635	2.836	2.795	0.237	-0.137	0.068
2570.0	1	4	2	5.615	4.538	4.714	5.250	5.148	4.880	5.077	4.962	5.019	3.000	2.538	4.357	4.250	3.704	3.360	2.769	4.308	3.538	0.033	0.045	1	0.435	0.006	0	0.861	0.000	0	0.004	0.160	1	0.594	0.006	0	0.452	0.012	0	0.660	0.740	0.704	0.100	0.020	0.051	1.694	2.697	2.171	0.435	0.705	0.549
2575.0	1	1	2	5.083	5.267	4.929	6.231	5.000	5.714	5.185	5.556	5.370	3.083	2.467	3.857	3.692	3.500	3.036	2.741	3.778	3.259	0.387	0.007	0	0.627	0.002	0	0.101	0.026	0	0.043	0.080	1	0.641	0.004	0	0.420	0.013	0	0.780	0.700	0.745	0.020	0.060	0.031	2.826	2.079	2.530	0.641	0.515	0.607
2579.0	1	4	2	5.385	5.154	5.643	6.083	5.519	5.600	5.269	5.846	5.558	3.308	3.308	3.786	3.667	3.556	3.480	3.308	3.731	3.519	0.905	0.000	0	0.507	0.004	0	0.911	0.000	0	0.467	0.011	0	0.933	0.000	0	0.896	0.000	0	0.820	0.540	0.684	0.140	0.220	0.173	1.996	0.873	1.419	0.082	0.336	0.231
2580.0	1	1	2	6.333	6.600	7.143	6.692	6.769	6.643	6.481	6.926	6.704	2.417	1.867	2.143	2.923	2.269	2.357	2.111	2.519	2.315	0.920	0.000	0	0.088	0.028	0	0.728	0.001	0	0.381	0.015	0	0.139	0.043	0	0.796	0.001	0	0.820	0.740	0.786	0.020	0.020	0.010	2.969	2.697	3.110	0.569	0.705	0.764
2590.0	1	4	1	4.462	4.308	5.286	5.667	4.889	4.960	4.385	5.462	4.923	3.769	4.538	4.143	3.667	3.963	4.120	4.154	3.923	4.038	0.043	0.041	1	0.268	0.012	0	0.998	0.000	0	0.503	0.010	0	0.352	0.018	0	0.954	0.000	0	0.540	0.580	0.561	0.260	0.260	0.255	0.744	0.845	0.813	0.271	0.221	0.252
2595.0	1	1	2	5.167	5.667	6.643	6.385	5.962	6.000	5.444	6.519	5.981	2.667	2.400	2.571	2.846	2.615	2.607	2.519	2.704	2.611	0.131	0.022	0	0.285	0.011	0	0.847	0.000	0	0.657	0.004	0	0.494	0.009	0	0.992	0.000	0	0.780	0.860	0.827	0.140	0.100	0.112	1.853	2.362	2.155	0.154	0.101	0.137
2600.0	1	4	2	5.231	5.538	4.214	4.500	4.704	5.040	5.385	4.346	4.865	3.692	3.615	3.929	4.167	3.815	3.880	3.654	4.038	3.846	0.059	0.036	0	0.613	0.003	0	0.561	0.003	0	0.565	0.007	0	0.581	0.007	0	0.948	0.000	0	0.740	0.820	0.786	0.140	0.140	0.133	1.724	1.996	1.906	0.218	0.082	0.161
2616.0	1	4	2	6.769	6.231	5.857	6.583	6.296	6.400	6.500	6.192	6.346	3.692	4.615	3.143	2.917	3.407	3.800	4.154	3.038	3.596	0.310	0.010	0	0.164	0.019	0	0.896	0.000	0	0.034	0.092	1	0.417	0.014	0	0.678	0.004	0	0.700	0.700	0.704	0.220	0.260	0.235	1.297	1.168	1.260	0.124	0.059	0.094
2620.0	1	4	2	7.385	7.000	7.286	7.250	7.333	7.120	7.192	7.269	7.231	2.077	4.000	2.286	2.167	2.185	3.120	3.038	2.231	2.635	0.153	0.021	0	0.119	0.024	0	0.153	0.021	0	0.092	0.059	0	0.056	0.075	0	0.092	0.059	0	0.860	0.940	0.908	0.020	0.060	0.031	3.134	3.110	3.201	0.487	0.000	0.271
2635.0	1	1	2	4.917	6.067	5.643	5.000	5.308	5.571	5.556	5.333	5.444	3.667	2.933	3.000	3.692	3.308	3.286	3.259	3.333	3.296	0.772	0.001	0	0.033	0.043	1	0.714	0.001	0	0.930	0.000	0	0.180	0.036	0	0.969	0.000	0	0.900	0.820	0.867	0.020	0.060	0.031	3.335	2.470	2.986	0.386	0.320	0.379
2650.0	1	3	3	6.750	5.533	7.357	7.538	7.077	6.464	6.074	7.444	6.759	2.250	2.733	2.143	2.692	2.192	2.714	2.519	2.407	2.463	0.025	0.047	1	0.275	0.011	0	0.091	0.027	0	0.844	0.001	0	0.930	0.000	0	0.173	0.037	0	0.900	0.820	0.867	0.100	0.060	0.071	2.563	2.470	2.579	0.000	0.320	0.176
2655.0	1	1	3	7.250	6.733	7.857	8.000	7.577	7.321	6.963	7.926	7.444	2.250	2.467	2.000	2.462	2.115	2.464	2.370	2.222	2.296	0.071	0.031	0	0.723	0.001	0	0.370	0.008	0	0.758	0.002	0	0.767	0.002	0	0.413	0.013	0	0.700	0.660	0.684	0.140	0.140	0.133	1.605	1.493	1.592	0.278	0.334	0.318
2660.0	1	3	3	7.750	7.400	8.071	7.846	7.923	7.607	7.556	7.963	7.759	1.833	2.667	2.214	2.769	2.038	2.714	2.296	2.481	2.389	0.785	0.001	0	0.699	0.001	0	0.062	0.033	0	0.541	0.008	0	0.725	0.002	0	0.084	0.059	0	0.780	0.860	0.827	0.060	0.180	0.112	2.327	1.996	2.155	0.391	-0.082	0.137
2682.0	3	1	1	2.333	3.667	2.429	2.846	2.385	3.286	3.074	2.630	2.852	5.583	4.800	7.143	7.077	6.423	5.857	5.148	7.111	6.130	0.003	0.081	1	0.280	0.011	0	0.087	0.028	0	0.001	0.199	1	0.512	0.009	0	0.438	0.012	0	0.780	0.820	0.806	0.060	0.100	0.071	2.327	2.197	2.329	0.391	0.183	0.301
2683.0	1	1	1	2.083	2.933	1.643	1.462	1.846	2.250	2.556	1.556	2.056	7.167	6.733	8.000	8.231	7.615	7.429	6.926	8.111	7.519	0.000	0.167	1	0.071	0.031	0	0.351	0.008	0	0.003	0.161	1	0.382	0.015	0	0.789	0.001	0	0.780	0.740	0.765	0.220	0.260	0.235	1.544	1.287	1.447	0.000	0.000	0.000
2688.0	1	1	1	2.167	2.867	2.357	2.538	2.269	2.714	2.556	2.444	2.500	6.333	5.800	6.857	6.923	6.615	6.321	6.037	6.889	6.463	0.203	0.016	0	0.424	0.006	0	0.335	0.009	0	0.122	0.047	0	0.570	0.007	0	0.657	0.004	0	0.780	0.660	0.724	0.020	0.020	0.010	2.826	2.466	2.915	0.641	0.821	0.861
2692.0	3	2	1	3.692	3.077	2.214	2.833	2.926	2.960	3.385	2.500	2.942	5.077	6.231	7.214	6.750	6.185	6.480	5.654	7.000	6.327	0.003	0.088	1	0.068	0.033	0	0.750	0.001	0	0.054	0.076	0	0.282	0.025	0	0.767	0.002	0	0.700	0.500	0.602	0.140	0.180	0.153	1.605	0.915	1.282	0.278	0.458	0.382
2694.0	1	3	1	2.500	3.733	2.643	2.308	2.577	3.071	3.185	2.481	2.833	6.500	4.667	7.429	7.231	7.000	5.857	5.481	7.333	6.407	0.000	0.131	1	0.009	0.063	1	0.017	0.053	1	0.000	0.221	1	0.084	0.059	0	0.033	0.088	1	0.780	0.700	0.745	0.100	0.260	0.173	2.054	1.168	1.599	0.255	0.059	0.141
2700.0	1	4	1	3.385	4.462	3.714	3.750	3.556	4.120	3.923	3.731	3.827	5.538	5.615	5.643	5.667	5.593	5.640	5.577	5.654	5.615	0.510	0.004	0	0.674	0.002	0	0.663	0.002	0	0.772	0.002	0	0.836	0.001	0	0.806	0.001	0	0.820	0.660	0.745	0.020	0.100	0.051	2.969	1.694	2.294	0.569	0.435	0.488
2710.0	1	3	1	2.250	3.200	2.143	1.692	2.192	2.500	2.778	1.926	2.352	6.417	5.867	7.357	7.231	6.923	6.500	6.111	7.296	6.704	0.003	0.084	1	0.154	0.019	0	0.357	0.008	0	0.028	0.093	1	0.680	0.003	0	0.510	0.009	0	0.940	0.860	0.908	0.020	0.100	0.051	3.609	2.362	2.965	0.249	0.101	0.153
2715.0	1	3	1	4.833	5.667	4.143	4.231	4.462	5.000	5.296	4.185	4.741	3.083	3.733	4.286	4.385	3.731	4.036	3.444	4.333	3.889	0.019	0.052	1	0.908	0.000	0	0.918	0.000	0	0.128	0.046	0	0.647	0.004	0	0.534	0.008	0	0.900	0.900	0.908	0.060	0.180	0.112	2.836	2.197	2.544	0.137	-0.183	-0.057
2720.0	1	3	2	3.083	4.200	3.286	3.000	3.192	3.643	3.704	3.148	3.426	5.500	3.600	6.143	5.462	5.846	4.464	4.444	5.815	5.130	0.040	0.040	1	0.122	0.023	0	0.045	0.038	1	0.059	0.069	0	0.352	0.017	0	0.052	0.073	0	0.980	0.980	0.990	0.060	0.020	0.031	3.609	4.107	4.191	-0.249	0.000	-0.223
2745.1	1	4	2	5.692	5.538	5.143	6.083	5.407	5.800	5.615	5.577	5.596	2.846	2.846	2.714	2.833	2.778	2.840	2.846	2.769	2.808	0.609	0.003	0	0.622	0.002	0	0.446	0.006	0	0.745	0.002	0	0.766	0.002	0	0.970	0.000	0	0.660	0.860	0.765	0.060	0.100	0.071	1.967	2.362	2.189	0.571	0.101	0.371
2749.0	1	3	2	4.083	4.933	5.714	6.000	4.962	5.429	4.556	5.852	5.204	3.250	3.067	3.214	2.385	3.231	2.750	3.148	2.815	2.981	0.024	0.048	1	0.956	0.000	0	0.151	0.020	0	0.480	0.010	0	0.525	0.008	0	0.320	0.020	0	0.700	0.740	0.724	0.020	0.060	0.031	2.578	2.198	2.468	0.765	0.456	0.638
2750.0	1	1	1	2.500	3.200	2.857	2.154	2.692	2.714	2.889	2.519	2.704	6.417	5.733	6.429	7.462	6.423	6.536	6.037	6.926	6.481	0.084	0.028	0	0.027	0.046	1	0.800	0.001	0	0.111	0.050	0	0.116	0.049	0	0.746	0.002	0	0.740	0.820	0.786	0.140	0.260	0.194	1.724	1.559	1.655	0.218	-0.136	0.036
2751.0	1	1	1	2.917	4.000	3.071	2.385	3.000	3.250	3.519	2.741	3.130	4.917	4.467	6.214	6.615	5.615	5.464	4.667	6.407	5.537	0.003	0.084	1	0.103	0.025	0	0.780	0.001	0	0.010	0.126	1	0.510	0.009	0	0.970	0.000	0	0.860	0.660	0.765	0.060	0.020	0.031	2.635	2.466	2.595	0.237	0.821	0.574
2753.0	1	2	1	3.077	3.385	3.643	3.167	3.370	3.280	3.231	3.423	3.327	5.846	4.308	6.429	6.333	6.148	5.280	5.077	6.385	5.731	0.098	0.027	0	0.237	0.014	0	0.488	0.005	0	0.018	0.114	1	0.270	0.026	0	0.206	0.034	0	0.860	0.820	0.847	0.020	0.140	0.071	3.134	1.996	2.489	0.487	0.082	0.221
