var,adjusted r,adjusted r-squared,r-squared,r,language,dim,window,algo,dataset,data_source
unigram_freq,0,-7.41515156456744e-05,-0.00120332363412889,0,ar,200,3,sg,dedup.arwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-9.01705280734975e-05,-0.00228323768016814,0,ar,200,4,cbow,dedup.ar.words.unigrams.tsv,Subtitles
unigram_freq,0,-0.000172571117218945,-0.00280046742280848,0,ar,200,4,cbow,dedup.arwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-6.91917719923746e-05,-0.00175202767850957,0,ar,200,4,sg,dedup.ar.words.unigrams.tsv,Subtitles
unigram_freq,0,-0.000117675740242692,-0.00190963054719306,0,ar,200,4,sg,dedup.arwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-6.22914607323265e-05,-0.00157730262132694,0,ar,200,5,cbow,dedup.ar.words.unigrams.tsv,Subtitles
unigram_freq,0,-0.000155047098803131,-0.00251608934447733,0,ar,200,5,cbow,dedup.arwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-5.51340910134557e-05,-0.00139606850212892,0,ar,200,5,sg,dedup.ar.words.unigrams.tsv,Subtitles
unigram_freq,0,-6.54653889190618e-05,-0.00106236600854082,0,ar,200,5,sg,dedup.arwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-0.000108471747295132,-0.00274664888793874,0,ar,200,6,cbow,dedup.ar.words.unigrams.tsv,Subtitles
unigram_freq,0,-0.00017042927347518,-0.00276570978940016,0,ar,200,6,cbow,dedup.arwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-6.69081818635004e-05,-0.00169420413971366,0,ar,200,6,sg,dedup.ar.words.unigrams.tsv,Subtitles
unigram_freq,0,-7.97589309969075e-05,-0.00129432022886822,0,ar,200,6,sg,dedup.arwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-0.00013089465123369,-0.00331442663378467,0,ar,300,1,cbow,dedup.ar.words.unigrams.tsv,Subtitles
unigram_freq,0,-0.000195617627881552,-0.00317446397194221,0,ar,300,1,cbow,dedup.arwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-8.60069658816007e-05,-0.00217781074873757,0,ar,300,1,sg,dedup.ar.words.unigrams.tsv,Subtitles
unigram_freq,0,-0.000110275416110472,-0.00178953880192023,0,ar,300,1,sg,dedup.arwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-0.000121500328936131,-0.00307654990058037,0,ar,300,2,cbow,dedup.ar.words.unigrams.tsv,Subtitles
unigram_freq,0,-0.000245523310997164,-0.0039843285775063,0,ar,300,2,cbow,dedup.arwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-0.00010712195990863,-0.00271247047635659,0,ar,300,2,sg,dedup.ar.words.unigrams.tsv,Subtitles
unigram_freq,0,-0.000134154679281855,-0.00217704917833672,0,ar,300,2,sg,dedup.arwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-0.000123644236509551,-0.0031308364913214,0,ar,300,3,cbow,dedup.ar.words.unigrams.tsv,Subtitles
unigram_freq,0,-0.000180987531522743,-0.00293704818124874,0,ar,300,3,cbow,dedup.arwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-8.90819944894825e-05,-0.00225567456228193,0,ar,300,3,sg,dedup.ar.words.unigrams.tsv,Subtitles
unigram_freq,0,-0.000101104432287194,-0.00164071296219637,0,ar,300,3,sg,dedup.arwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-0.000161926860095168,-0.00410020342898787,0,ar,300,4,cbow,dedup.ar.words.unigrams.tsv,Subtitles
unigram_freq,0,-0.000283803327062844,-0.00460553298102484,0,ar,300,4,cbow,dedup.arwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-0.000103025476422017,-0.0026087420669455,0,ar,300,4,sg,dedup.ar.words.unigrams.tsv,Subtitles
unigram_freq,0,-0.000139981050110515,-0.00227159896141638,0,ar,300,4,sg,dedup.arwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-0.000141365217722092,-0.00357955530109755,0,ar,300,5,cbow,dedup.ar.words.unigrams.tsv,Subtitles
unigram_freq,0,-0.000211016409152155,-0.00342435390714246,0,ar,300,5,cbow,dedup.arwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-8.79059687677976e-05,-0.00222589602712231,0,ar,300,5,sg,dedup.ar.words.unigrams.tsv,Subtitles
unigram_freq,0,-0.000147477345941586,-0.00239324812614894,0,ar,300,5,sg,dedup.arwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-0.000134471697428582,-0.00340500220021833,0,ar,300,6,cbow,dedup.ar.words.unigrams.tsv,Subtitles
unigram_freq,0,-0.000211630973781173,-0.00343432700258572,0,ar,300,6,cbow,dedup.arwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-9.69042425371178e-05,-0.00245374428492373,0,ar,300,6,sg,dedup.ar.words.unigrams.tsv,Subtitles
unigram_freq,0,-0.000149469251485152,-0.00242557257692588,0,ar,300,6,sg,dedup.arwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-0.000173675177528152,-0.00439768644937899,0,ar,500,1,cbow,dedup.ar.words.unigrams.tsv,Subtitles
unigram_freq,0,-0.000292538245548945,-0.00474728239457345,0,ar,500,1,cbow,dedup.arwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-0.00017939411935619,-0.00454249766155046,0,ar,500,1,sg,dedup.ar.words.unigrams.tsv,Subtitles
unigram_freq,0,-0.000237934347007309,-0.00386117560284316,0,ar,500,1,sg,dedup.arwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-0.000154137585751121,-0.00390296864436957,0,ar,500,2,cbow,dedup.ar.words.unigrams.tsv,Subtitles
unigram_freq,0,-0.000205753245822329,-0.00333894380095767,0,ar,500,2,cbow,dedup.arwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-0.000167218924192225,-0.00423420552934617,0,ar,500,2,sg,dedup.ar.words.unigrams.tsv,Subtitles
unigram_freq,0,-0.000226842550952112,-0.00368117900773735,0,ar,500,2,sg,dedup.arwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-0.000130630868753187,-0.00330774731059869,0,ar,500,3,cbow,dedup.ar.words.unigrams.tsv,Subtitles
unigram_freq,0,-0.000230231253712874,-0.00373617054884823,0,ar,500,3,cbow,dedup.arwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-0.000170399269101017,-0.00431473609167987,0,ar,500,3,sg,dedup.ar.words.unigrams.tsv,Subtitles
unigram_freq,0,-0.000202046675040692,-0.00327879392830466,0,ar,500,3,sg,dedup.arwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-0.000204008590142769,-0.00516576879434794,0,ar,500,4,cbow,dedup.ar.words.unigrams.tsv,Subtitles
unigram_freq,0,-0.000380280014507032,-0.00617114734686997,0,ar,500,4,cbow,dedup.arwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-0.000160246446259917,-0.00405765311605422,0,ar,500,4,sg,dedup.ar.words.unigrams.tsv,Subtitles
unigram_freq,0,-0.000239462793287703,-0.0038859790814596,0,ar,500,4,sg,dedup.arwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-0.000128927216492113,-0.00326460856982058,0,ar,500,5,cbow,dedup.ar.words.unigrams.tsv,Subtitles
unigram_freq,0,-0.000216985881457844,-0.00352122592717019,0,ar,500,5,cbow,dedup.arwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-0.00013921578275828,-0.00352512874948141,0,ar,500,5,sg,dedup.ar.words.unigrams.tsv,Subtitles
unigram_freq,0,-0.000178743628546172,-0.00290063434046761,0,ar,500,5,sg,dedup.arwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-0.00012541692301756,-0.0031757232710341,0,ar,500,6,cbow,dedup.ar.words.unigrams.tsv,Subtitles
unigram_freq,0,-0.000208911239808696,-0.00339019142236019,0,ar,500,6,cbow,dedup.arwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-0.000154375466531295,-0.00390899210205897,0,ar,500,6,sg,dedup.ar.words.unigrams.tsv,Subtitles
unigram_freq,0,-0.000165241845318808,-0.00268152870629546,0,ar,500,6,sg,dedup.arwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.00878553799585991,7.71856778766981e-05,0.00160882374971599,0.0401101452218263,bg,50,1,cbow,dedup.bg.words.unigrams.tsv,Subtitles
unigram_freq,0.00550634314029237,3.03198147786449e-05,0.000390157246437706,0.0197523984983522,bg,50,1,cbow,dedup.bgwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.00874376164083468,7.64533676317319e-05,0.00159355980248288,0.039919416359497,bg,50,1,sg,dedup.bg.words.unigrams.tsv,Subtitles
unigram_freq,0.0090079560040077,8.11432713701383e-05,0.0010441566202119,0.0323134123888502,bg,50,1,sg,dedup.bgwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.00443507434130046,1.96698844128617e-05,0.000409990273689542,0.0202482165557745,bg,50,2,cbow,dedup.bg.words.unigrams.tsv,Subtitles
unigram_freq,0.00736045622185519,5.41763157938468e-05,0.000697144172765674,0.0264034878901571,bg,50,2,cbow,dedup.bgwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.00991600984151231,9.83272511769689e-05,0.00204948924838755,0.0452712850313259,bg,50,2,sg,dedup.bg.words.unigrams.tsv,Subtitles
unigram_freq,0.0079646403235265,6.34354954831443e-05,0.000816291868034336,0.0285708219698758,bg,50,2,sg,dedup.bgwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.00506791774276914,2.56837902474742e-05,0.000535341437291892,0.0231374466459005,bg,50,3,cbow,dedup.bg.words.unigrams.tsv,Subtitles
unigram_freq,0.00656873577415422,4.31482896706535e-05,0.000555234852498365,0.0235634219182691,bg,50,3,cbow,dedup.bgwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.00858405160730874,7.36859419969398e-05,0.00153587682023404,0.0391902643552457,bg,50,3,sg,dedup.bg.words.unigrams.tsv,Subtitles
unigram_freq,0.00895779944769328,8.0242170945094e-05,0.00103256120437029,0.0321334903857375,bg,50,3,sg,dedup.bgwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.00119446212387103,1.4267397653625e-06,2.97383255847827e-05,0.00545328576041846,bg,50,4,cbow,dedup.bg.words.unigrams.tsv,Subtitles
unigram_freq,0.00126067621832137,1.58930452744106e-06,2.04512686737823e-05,0.00452230789241316,bg,50,4,cbow,dedup.bgwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.00961340041999771,9.24174676352121e-05,0.00192630836329061,0.0438897295878046,bg,50,4,sg,dedup.bg.words.unigrams.tsv,Subtitles
unigram_freq,0.00552784518381124,3.05570723761851e-05,0.000393210291834867,0.0198295308021866,bg,50,4,sg,dedup.bgwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-8.33483018622185e-06,-0.000173727472794427,0,bg,50,5,cbow,dedup.bg.words.unigrams.tsv,Subtitles
unigram_freq,0.00609438524347459,3.71415314958809e-05,0.000477939517860071,0.0218618278709734,bg,50,5,cbow,dedup.bgwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.00901680547413341,8.13027809583622e-05,0.00169463880504778,0.0411659908789741,bg,50,5,sg,dedup.bg.words.unigrams.tsv,Subtitles
unigram_freq,0.00740395232727672,5.48185100645864e-05,0.000705407968246585,0.0265595174701384,bg,50,5,sg,dedup.bgwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.00576610148534013,3.32479263392416e-05,0.000693004907060979,0.0263249863639277,bg,50,6,cbow,dedup.bg.words.unigrams.tsv,Subtitles
unigram_freq,0.0039063913537614,1.52598934087418e-05,0.000196365249483021,0.0140130385528272,bg,50,6,cbow,dedup.bgwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0094349166373497,8.90176519537382e-05,0.00185544412573413,0.0430748665202126,bg,50,6,sg,dedup.bg.words.unigrams.tsv,Subtitles
unigram_freq,0.00209622327428287,4.3941520156452e-06,5.65442191309273e-05,0.00751958902673061,bg,50,6,sg,dedup.bgwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0060369298092282,3.6444521521548e-05,0.000759633307419627,0.0275614460328123,bg,100,1,cbow,dedup.bg.words.unigrams.tsv,Subtitles
unigram_freq,0,-1.61229704424911e-05,-0.000207471377980495,0,bg,100,1,cbow,dedup.bgwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.00954262351321316,9.10616635149287e-05,0.00189804858856713,0.0435665994606777,bg,100,1,sg,dedup.bg.words.unigrams.tsv,Subtitles
unigram_freq,0.00888029449810439,7.88596303730631e-05,0.00101477058702615,0.0318554640058209,bg,100,1,sg,dedup.bgwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-4.53799349981114e-05,-0.000945879069717548,0,bg,100,2,cbow,dedup.bg.words.unigrams.tsv,Subtitles
unigram_freq,0,-7.68725065748951e-05,-0.000989200155442571,0,bg,100,2,cbow,dedup.bgwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0100280563451154,0.000100561914060809,0.00209606756212438,0.0457828304293693,bg,100,2,sg,dedup.bg.words.unigrams.tsv,Subtitles
unigram_freq,0,-9.08434932076104e-06,-0.000116897967304297,0,bg,100,2,sg,dedup.bgwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-3.86937258093672e-05,-0.000806514715677609,0,bg,100,3,cbow,dedup.bg.words.unigrams.tsv,Subtitles
unigram_freq,0,-0.000163797653229744,-0.0021077583033946,0,bg,100,3,cbow,dedup.bgwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.00987777150578328,9.7570369920464e-05,0.00203371315397888,0.045096708904075,bg,100,3,sg,dedup.bg.words.unigrams.tsv,Subtitles
unigram_freq,0.00751023768475057,5.64036700814476e-05,0.000725805905102628,0.0269407851612129,bg,100,3,sg,dedup.bgwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-0.000120248725495819,-0.00250641065509327,0,bg,100,4,cbow,dedup.bg.words.unigrams.tsv,Subtitles
unigram_freq,0,-0.000193412957113864,-0.00248884986019338,0,bg,100,4,cbow,dedup.bgwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0065552730351641,4.29716045655496e-05,0.00089568090726494,0.0299279285495161,bg,100,4,sg,dedup.bg.words.unigrams.tsv,Subtitles
unigram_freq,0,-7.09627323101087e-05,-0.000913152815739116,0,bg,100,4,sg,dedup.bgwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-5.55599354790169e-05,-0.00115806644691419,0,bg,100,5,cbow,dedup.bg.words.unigrams.tsv,Subtitles
unigram_freq,0,-8.08434019653931e-05,-0.00104029788221827,0,bg,100,5,cbow,dedup.bgwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.00797662549788819,6.362655433356e-05,0.00132620344266393,0.0364170762509009,bg,100,5,sg,dedup.bg.words.unigrams.tsv,Subtitles
unigram_freq,0.00331771205868706,1.10072133043575e-05,0.000141641499630973,0.0119013234403142,bg,100,5,sg,dedup.bgwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-4.43633335799172e-05,-0.000924689484413932,0,bg,100,6,cbow,dedup.bg.words.unigrams.tsv,Subtitles
unigram_freq,0,-0.000140395394170529,-0.00180661659057002,0,bg,100,6,cbow,dedup.bgwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.00734659463438119,5.39724527219185e-05,0.00112497766629915,0.0335406867296893,bg,100,6,sg,dedup.bg.words.unigrams.tsv,Subtitles
unigram_freq,0.00441418189449412,1.94850017976797e-05,0.000250734204800318,0.0158345888737383,bg,100,6,sg,dedup.bgwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-2.07633299947764e-05,-0.00043278156437454,0,bg,200,1,cbow,dedup.bg.words.unigrams.tsv,Subtitles
unigram_freq,0,-8.37137074327282e-05,-0.00107723314998776,0,bg,200,1,cbow,dedup.bgwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-5.26088331371415e-05,-0.0010965549895291,0,bg,200,1,sg,dedup.bg.words.unigrams.tsv,Subtitles
unigram_freq,0,-0.00011812260754333,-0.00152000899865679,0,bg,200,1,sg,dedup.bgwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-0.000119632825544508,-0.00249357311195864,0,bg,200,2,cbow,dedup.bg.words.unigrams.tsv,Subtitles
unigram_freq,0,-0.000167901105063119,-0.00216056177465218,0,bg,200,2,cbow,dedup.bgwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-6.74599389151173e-05,-0.00140610479646763,0,bg,200,2,sg,dedup.bg.words.unigrams.tsv,Subtitles
unigram_freq,0,-3.48531144358032e-05,-0.000448492026001057,0,bg,200,2,sg,dedup.bgwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-0.000172943494541208,-0.00360475685426054,0,bg,200,3,cbow,dedup.bg.words.unigrams.tsv,Subtitles
unigram_freq,0,-0.000317281392287194,-0.00408279652314636,0,bg,200,3,cbow,dedup.bgwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.00181231038712473,3.28446893928018e-06,6.84600016490067e-05,0.00827405593702428,bg,200,3,sg,dedup.bg.words.unigrams.tsv,Subtitles
unigram_freq,0,-1.22577432226778e-05,-0.000157733395741877,0,bg,200,3,sg,dedup.bgwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-0.000195509215598481,-0.00407510665185384,0,bg,200,4,cbow,dedup.bg.words.unigrams.tsv,Subtitles
unigram_freq,0,-0.000336824138269513,-0.00433427378367579,0,bg,200,4,cbow,dedup.bgwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.00785390522221502,6.16838272395363e-05,0.00128571010796685,0.0358568000240799,bg,200,4,sg,dedup.bg.words.unigrams.tsv,Subtitles
unigram_freq,0,-9.87594262978778e-05,-0.00127084238823538,0,bg,200,4,sg,dedup.bgwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-0.000155789069161843,-0.0032471976836701,0,bg,200,5,cbow,dedup.bg.words.unigrams.tsv,Subtitles
unigram_freq,0,-0.000185823312060504,-0.00239118583958253,0,bg,200,5,cbow,dedup.bgwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-2.49606613376831e-05,-0.000520268861702977,0,bg,200,5,sg,dedup.bg.words.unigrams.tsv,Subtitles
unigram_freq,0,-0.000161602230231954,-0.00207950746486418,0,bg,200,5,sg,dedup.bgwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-0.000113761813639001,-0.00237120036550775,0,bg,200,6,cbow,dedup.bg.words.unigrams.tsv,Subtitles
unigram_freq,0,-0.000156257010600034,-0.00201072484899334,0,bg,200,6,cbow,dedup.bgwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.00687305342091988,4.72388633268185e-05,0.000984625740427902,0.0313787466357071,bg,200,6,sg,dedup.bg.words.unigrams.tsv,Subtitles
unigram_freq,0,-0.00018051969033743,-0.00232293850816812,0,bg,200,6,sg,dedup.bgwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-0.000204165688803078,-0.00425553830787406,0,bg,300,1,cbow,dedup.bg.words.unigrams.tsv,Subtitles
unigram_freq,0,-0.000160094537865758,-0.00206010638651444,0,bg,300,1,cbow,dedup.bgwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-0.00014281758268989,-0.0029768258209194,0,bg,300,1,sg,dedup.bg.words.unigrams.tsv,Subtitles
unigram_freq,0,-0.000216385678180148,-0.0027844642516347,0,bg,300,1,sg,dedup.bgwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-0.000236145607934196,-0.00492211343978299,0,bg,300,2,cbow,dedup.bg.words.unigrams.tsv,Subtitles
unigram_freq,0,-0.000331201775271075,-0.00426192486987276,0,bg,300,2,cbow,dedup.bgwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-0.000125096697883469,-0.0026074596233705,0,bg,300,2,sg,dedup.bg.words.unigrams.tsv,Subtitles
unigram_freq,0,-0.000314813522838098,-0.00405103982687838,0,bg,300,2,sg,dedup.bgwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-0.000173006022778973,-0.00360606016488385,0,bg,300,3,cbow,dedup.bg.words.unigrams.tsv,Subtitles
unigram_freq,0,-0.000290509434692447,-0.00373829332175246,0,bg,300,3,cbow,dedup.bgwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-0.000121614368835064,-0.00253487551409637,0,bg,300,3,sg,dedup.bg.words.unigrams.tsv,Subtitles
unigram_freq,0,-0.000247661364491011,-0.00318692171189894,0,bg,300,3,sg,dedup.bgwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-0.0002409039849098,-0.0050212949213615,0,bg,300,4,cbow,dedup.bg.words.unigrams.tsv,Subtitles
unigram_freq,0,-0.000282066746081469,-0.00362965228403378,0,bg,300,4,cbow,dedup.bgwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-0.00011734169130033,-0.00244581773444275,0,bg,300,4,sg,dedup.bg.words.unigrams.tsv,Subtitles
unigram_freq,0,-0.000243864558756749,-0.00313806418155604,0,bg,300,4,sg,dedup.bgwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-0.000170948259607121,-0.00356316906962839,0,bg,300,5,cbow,dedup.bg.words.unigrams.tsv,Subtitles
unigram_freq,0,-0.000223253012666271,-0.00287283353532042,0,bg,300,5,cbow,dedup.bgwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-3.22576468025663e-05,-0.00067236396328374,0,bg,300,5,sg,dedup.bg.words.unigrams.tsv,Subtitles
unigram_freq,0,-0.000257650887010353,-0.00331546750374589,0,bg,300,5,sg,dedup.bgwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-7.51881011615427e-05,-0.00156718715404658,0,bg,300,6,cbow,dedup.bg.words.unigrams.tsv,Subtitles
unigram_freq,0,-0.00021653173635795,-0.00278634373727427,0,bg,300,6,cbow,dedup.bgwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-0.000155674281530315,-0.00324480510161529,0,bg,300,6,sg,dedup.bg.words.unigrams.tsv,Subtitles
unigram_freq,0,-0.000255371007762573,-0.00328612987698207,0,bg,300,6,sg,dedup.bgwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-0.000331474006578137,-0.0069090959471565,0,bg,500,1,cbow,dedup.bg.words.unigrams.tsv,Subtitles
unigram_freq,0,-0.000394405222506324,-0.00507523072674243,0,bg,500,1,cbow,dedup.bgwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-0.000409426170085601,-0.00853389598056287,0,bg,500,1,sg,dedup.bg.words.unigrams.tsv,Subtitles
unigram_freq,0,-0.000749978379243211,-0.00965076803633502,0,bg,500,1,sg,dedup.bgwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-0.000161552993268082,-0.0033673383399262,0,bg,500,2,cbow,dedup.bg.words.unigrams.tsv,Subtitles
unigram_freq,0,-0.000239194249524123,-0.003077966354326,0,bg,500,2,cbow,dedup.bgwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-0.000324544675974438,-0.00676466407907506,0,bg,500,2,sg,dedup.bg.words.unigrams.tsv,Subtitles
unigram_freq,0,-0.000563058150262053,-0.0072454670021691,0,bg,500,2,sg,dedup.bgwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-0.000117658921818526,-0.00245242994548822,0,bg,500,3,cbow,dedup.bg.words.unigrams.tsv,Subtitles
unigram_freq,0,-0.000128842162057996,-0.00165794888724169,0,bg,500,3,cbow,dedup.bgwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-0.000228782699734988,-0.00476864427421075,0,bg,500,3,sg,dedup.bg.words.unigrams.tsv,Subtitles
unigram_freq,0,-0.000472994518665509,-0.0060865226364325,0,bg,500,3,sg,dedup.bgwiki-meta.words.unigrams.tsv,Wikipedia
